id,subject,education_level,chapter,topic_name,reference_component,component_type,student_note_evidence,label,numeric_score,is_hard_negative,source_type,source_reference
REC-PHY-00248,Physics,Class 12,Ray Optics and Optical Instruments,Lens Maker's Formula,"Lens maker's formula 1/f = (n - 1) * (1/R1 - 1/R2) relates focal length f of a thin lens to refractive index n and radii of curvature R1, R2.",formula,Key Point: 1/f = (n - 1) (1/R1 - 1/R2) for thin spherical lens in air. [Summary],FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 2, Chapter 9, Section 9.5"
REC-BIO-00707,Biology,Class 12,Principles of Inheritance and Variation,Mendel's Law of Segregation,Mendel's Law of Segregation states that allele pairs separate during gamete formation so each gamete carries only one allele for each gene.,core_concept,Note: Sex determination in humans depends on XX female and XY male chromosome combinations.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 5, Section 5.2.1"
REC-GEO-01040,Geography,Class 11,Fundamentals of Physical Geography,Theory of Plate Tectonics,"Theory of plate tectonics explains large-scale movement of Earth's lithospheric plates over convective asthenosphere forming divergent, convergent, and transform boundaries.",core_concept,Key Point: Weathering breaks down surface rocks physically and chemically. [Summary],MISSING,0.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 4, Section 4.4"
REC-PHY-00005,Physics,Class 12,Electrostatic Potential and Capacitance,Parallel Plate Capacitor,Capacitance of a parallel plate capacitor in vacuum is C = (epsilon_0 * A) / d where A is plate area and d is separation.,formula,"For two parallel conducting plates of area A separated by distance d in vacuum, capcitance is C = e0 * A / d.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.8"
REC-GEO-01114,Geography,Class 11,Landforms and their Evolution,Agents of Gradation and River Landforms,"Running water as a geomorphic agent creates erosional landforms (V-shaped valleys, waterfalls, gorges) in youthful stage and depositional landforms (deltas, alluvial fans, levees) in old stage.",process,- Deltas are depositional landforms formed at river mouths.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7, Section 7.2"
REC-PHY-00217,Physics,Class 12,Electromagnetic Induction,Faraday's Law of Induction,Induced electromotive force emf = - d(phi_B) / dt is proportional to negative rate of change of magnetic flux.,formula,Self inductance of solenoid is L = mu_0 * N^2 * A / l.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 6, Section 6.3"
REC-BIO-00614,Biology,Class 11,Photosynthesis in Higher Plants,Light Reaction and Photophosphorylation,"Non-cyclic photophosphorylation (Z-scheme) involves Photosystems II and I, water splitting (photolysis), ATP synthesis, and NADPH formation.",process,Exam Revision: Plant transpiration moves water from roots to leaves through xylem vessel tracheids. (Important for final exam),MISSING,0.0,False,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 13, Section 13.6"
REC-GEO-01142,Geography,Class 11,Natural Hazards and Disasters,Causes of Disasters and Mitigation Strategies,"Natural disasters (earthquakes, landslides, GLOF, floods) require proactive mitigation strategies including hazard risk mapping, early warning systems, slope stabilization, and afforestation.",process,"Exam Revision: Disaster mitigation strategies include hazard risk mapping, early warning sensor networks, earthquake resistant building codes, slope bio-engineering, and afforestation. (Important for final exam)",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7 (Disasters), Section 7.4"
REC-GEO-01230,Geography,Class 11,Atmosphere and Climate,Atmospheric Pressure Belts and Planetary Winds,"Global atmospheric circulation features Equatorial Low (Doldrums), Subtropical Highs (Horse Latitudes), Subpolar Lows, and Polar Highs driving Trade Winds, Westerlies, and Easterlies.",core_concept,Exam Revision: Ocean currents are continuous directional movements of seawater driven by wind and density. (Important for final exam),MISSING,0.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 10, Section 10.4"
REC-GEO-01170,Geography,Class 11,Natural Hazards and Disasters,Causes of Disasters and Mitigation Strategies,"Natural disasters (earthquakes, landslides, GLOF, floods) require proactive mitigation strategies including hazard risk mapping, early warning systems, slope stabilization, and afforestation.",process,- Earthquakes are measured on the Richter scale for magnitude and Mercalli scale for intensity.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7 (Disasters), Section 7.4"
REC-MAT-00910,Mathematics,Class 12,Probability,Bayes' Theorem,Bayes' theorem calculates conditional probability P(Ai|B) = [P(Ai) * P(B|Ai)] / sum[P(Ak) * P(B|Ak)] for partition events Ai.,formula,Exam Revision: Bayes theorem: posterior probability P(A|B) = P(B|A)*P(A) / P(B). (Important for final exam),FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 13, Section 13.3"
REC-GEO-01105,Geography,Class 11,Landforms and their Evolution,Agents of Gradation and River Landforms,"Running water as a geomorphic agent creates erosional landforms (V-shaped valleys, waterfalls, gorges) in youthful stage and depositional landforms (deltas, alluvial fans, levees) in old stage.",process,Running water is a primary agent of gradation shaping Earth's surface.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7, Section 7.2"
REC-GEO-01147,Geography,Class 11,Natural Hazards and Disasters,Causes of Disasters and Mitigation Strategies,"Natural disasters (earthquakes, landslides, GLOF, floods) require proactive mitigation strategies including hazard risk mapping, early warning systems, slope stabilization, and afforestation.",process,"Note: Mitigating natural hazards (landslides, GLOF, floods): risk mapping, early warning systems, slope stabilization, and disaster management plans. [Ref: NCERT Chapter notes]",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7 (Disasters), Section 7.4"
REC-MAT-00966,Mathematics,Class 10,Quadratic Equations,Quadratic Formula and Discriminant,Quadratic formula x = [-b +- sqrt(b^2 - 4ac)] / (2a) solves ax^2 + bx + c = 0 with discriminant D = b^2 - 4ac determining root nature.,formula,Exam Revision: Discriminant D = b^2 - 4ac determines whether roots are real or imaginary. (Important for final exam),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 10 Mathematics, Chapter 4, Section 4.4"
REC-PHY-00158,Physics,Class 12,Electric Charges and Fields,Field Inside a Thin Spherical Shell,Electric field inside a uniformly charged thin spherical shell (r < R) is strictly zero (E = 0) because enclosed charge is zero.,core_concept,Exam Revision: A thin spherical shell carries total charge Q distributed on surface. (Important for final exam),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15.3"
REC-GEO-01017,Geography,Class 11,Fundamentals of Physical Geography,Theory of Plate Tectonics,"Theory of plate tectonics explains large-scale movement of Earth's lithospheric plates over convective asthenosphere forming divergent, convergent, and transform boundaries.",core_concept,Earth's crust is divided into tectonic plates.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 4, Section 4.4"
REC-PHY-00014,Physics,Class 12,Electrostatic Potential and Capacitance,Parallel Plate Capacitor,Capacitance of a parallel plate capacitor in vacuum is C = (epsilon_0 * A) / d where A is plate area and d is separation.,formula,Exam Revision: Parallel plate cap. formula: C = epsilon0 * A / d. (Important for final exam),FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.8"
REC-MAT-00784,Mathematics,Class 12,Integrals,Integration by Parts,Integration by parts formula is int(u * dv) = u * v - int(v * du) with ILATE rule for selecting first function u.,formula,Key Point: Integration by parts is used to integrate product of two functions. [Summary],PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 7, Section 7.5"
REC-CHE-00355,Chemistry,Class 12,Electrochemistry,Nernst Equation,Nernst equation for electrode potential E = E_0 - (RT / nF) * ln(Q) where Q is reaction quotient.,formula,Note: Standard cell potential E0_cell = E0_cathode - E0_anode.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 3, Section 3.3"
REC-BIO-00747,Biology,Class 11,Biomolecules,Enzyme Action and Mechanism,Enzymes lower activation energy barrier to accelerate biochemical reactions via active site substrate binding (lock and key / induced fit).,process,Note: Competitive inhibitors bind active site competing with substrate Vmax remains constant while Km increases.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 9, Section 9.8"
REC-BIO-00662,Biology,Class 12,Molecular Basis of Inheritance,DNA Double Helix Structure,"Watson and Crick DNA double helix model features antiparallel polynucleotide chains with complementary base pairing (A=T with 2 H-bonds, G=C with 3 H-bonds).",definition,Exam Revision: Protein synthesis occurs at ribosomes via mRNA translation. (Important for final exam),MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 6, Section 6.1"
REC-GEO-01014,Geography,Class 11,Fundamentals of Physical Geography,Theory of Plate Tectonics,"Theory of plate tectonics explains large-scale movement of Earth's lithospheric plates over convective asthenosphere forming divergent, convergent, and transform boundaries.",core_concept,Exam Revision: Plate tectonics explains continental drift and mountain formation. (Important for final exam),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 4, Section 4.4"
REC-BIO-00541,Biology,Class 11,Cell: The Unit of Life,Fluid Mosaic Model of Cell Membrane,"Fluid mosaic model describes cell membrane as a phospholipid bilayer with polar hydrophilic heads outside and nonpolar hydrophobic tails inside, with embedded proteins.",definition,Plasma membrane consists of lipids and proteins arranged in a bilayer. (refer to diagram for full details),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 8, Section 8.5.1"
REC-BIO-00545,Biology,Class 11,Cell: The Unit of Life,Fluid Mosaic Model of Cell Membrane,"Fluid mosaic model describes cell membrane as a phospholipid bilayer with polar hydrophilic heads outside and nonpolar hydrophobic tails inside, with embedded proteins.",definition,Cell membrane regulates active and passive transport of molecules.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 8, Section 8.5.1"
REC-PHY-00086,Physics,Class 12,Electrostatic Potential and Capacitance,Energy Stored in a Capacitor,Electrostatic potential energy stored in a charged capacitor is U = (1/2) * C * V^2 = Q^2 / (2C).,formula,Exam Revision: Capacitors are used to store electric charge in electronic power supplies. (Important for final exam),MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.10"
REC-MAT-00842,Mathematics,Class 12,Matrices and Determinants,Inverse of a Matrix,Inverse of a square matrix A exists if det(A) != 0 (non-singular) and is calculated by A^(-1) = (1 / det(A)) * adj(A).,formula,"- Determinant of 2x2 matrix [[a,b],[c,d]] is ad - bc.",MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Mathematics Part 1, Chapter 4, Section 4.5"
REC-GEO-01171,Geography,Class 11,Natural Hazards and Disasters,Causes of Disasters and Mitigation Strategies,"Natural disasters (earthquakes, landslides, GLOF, floods) require proactive mitigation strategies including hazard risk mapping, early warning systems, slope stabilization, and afforestation.",process,Note: Earthquakes are measured on the Richter scale for magnitude and Mercalli scale for intensity.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7 (Disasters), Section 7.4"
REC-MAT-00963,Mathematics,Class 10,Quadratic Equations,Quadratic Formula and Discriminant,Quadratic formula x = [-b +- sqrt(b^2 - 4ac)] / (2a) solves ax^2 + bx + c = 0 with discriminant D = b^2 - 4ac determining root nature.,formula,Note: Discriminant D = b^2 - 4ac determines whether roots are real or imaginary.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 10 Mathematics, Chapter 4, Section 4.4"
REC-GEO-01176,Geography,Class 11,Natural Hazards and Disasters,Causes of Disasters and Mitigation Strategies,"Natural disasters (earthquakes, landslides, GLOF, floods) require proactive mitigation strategies including hazard risk mapping, early warning systems, slope stabilization, and afforestation.",process,Key Point: Earthquakes are measured on the Richter scale for magnitude and Mercalli scale for intensity. [Summary],MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7 (Disasters), Section 7.4"
REC-MAT-00890,Mathematics,Class 11,Limits and Derivatives,First Principles Derivation,Derivative of function f(x) from first principles is f'(x) = lim_{h->0} [f(x+h) - f(x)] / h.,derivation,- L'Hopital's rule evaluates 0/0 indeterminate limits by differentiating numerator and denominator.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 11 Mathematics, Chapter 13, Section 13.5"
REC-PHY-00210,Physics,Class 12,Electromagnetic Induction,Faraday's Law of Induction,Induced electromotive force emf = - d(phi_B) / dt is proportional to negative rate of change of magnetic flux.,formula,- Magnetic flux phi_B = B * A * cos(theta).,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 6, Section 6.3"
REC-PHY-00152,Physics,Class 12,Electric Charges and Fields,Field Inside a Thin Spherical Shell,Electric field inside a uniformly charged thin spherical shell (r < R) is strictly zero (E = 0) because enclosed charge is zero.,core_concept,Key Point: Electric field inside a thin spherical shell is zero (E = 0 for r < R). [Summary],FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15.3"
REC-PHY-00064,Physics,Class 12,Electrostatic Potential and Capacitance,Energy Stored in a Capacitor,Electrostatic potential energy stored in a charged capacitor is U = (1/2) * C * V^2 = Q^2 / (2C).,formula,Key Point: Stored energy U = 0.5 * C * V^2. [Summary],FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.10"
REC-PHY-00122,Physics,Class 12,Electric Charges and Fields,Field Due to Infinitely Long Straight Wire,Derivation of electric field due to infinitely long wire using Gauss's Law yielding E = lambda / (2 * pi * epsilon_0 * r).,derivation,- Long straight wire carries linear charge density lambda.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15"
REC-BIO-00697,Biology,Class 12,Principles of Inheritance and Variation,Mendel's Law of Segregation,Mendel's Law of Segregation states that allele pairs separate during gamete formation so each gamete carries only one allele for each gene.,core_concept,Law of independent assortment states genes for different traits segregate independently during gamete formation.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 5, Section 5.2.1"
REC-BIO-00722,Biology,Class 11,Biomolecules,Enzyme Action and Mechanism,Enzymes lower activation energy barrier to accelerate biochemical reactions via active site substrate binding (lock and key / induced fit).,process,"- Enzyme mechanism: substrate binds active site forming ES intermediate, lowering reaction activation energy.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 9, Section 9.8"
REC-PHY-00190,Physics,Class 12,Electromagnetic Induction,Faraday's Law of Induction,Induced electromotive force emf = - d(phi_B) / dt is proportional to negative rate of change of magnetic flux.,formula,Exam Revision: Faraday law states induced EMF is epsilon = - d(phi_B)/dt where negative sign represents Lenz's law direction. (Important for final exam),FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 6, Section 6.3"
REC-GEO-01075,Geography,Class 11,Fundamentals of Physical Geography,Locating Tectonic Plates on World Map,"Locating and mapping major tectonic plates (Pacific, Eurasian, African, Indo-Australian, North American, South American, Antarctic) on a world map.",process,Note: Earthquakes occur along fault lines and volcanic arcs.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 4, Section 4.4.1"
REC-GEO-01137,Geography,Class 11,Natural Hazards and Disasters,Causes of Disasters and Mitigation Strategies,"Natural disasters (earthquakes, landslides, GLOF, floods) require proactive mitigation strategies including hazard risk mapping, early warning systems, slope stabilization, and afforestation.",process,"Disaster mitigation strategies include hazard risk mapping, early warning sensor networks, earthquake resistant building codes, slope bio-engineering, and afforestation.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7 (Disasters), Section 7.4"
REC-BIO-00563,Biology,Class 11,Cell: The Unit of Life,Fluid Mosaic Model of Cell Membrane,"Fluid mosaic model describes cell membrane as a phospholipid bilayer with polar hydrophilic heads outside and nonpolar hydrophobic tails inside, with embedded proteins.",definition,Note: Mitochondria are double membrane bound organelles responsible for ATP synthesis.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 8, Section 8.5.1"
REC-MAT-00827,Mathematics,Class 12,Matrices and Determinants,Inverse of a Matrix,Inverse of a square matrix A exists if det(A) != 0 (non-singular) and is calculated by A^(-1) = (1 / det(A)) * adj(A).,formula,Note: Inverse matrix satisfies property A * A^-1 = A^-1 * A = I.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Mathematics Part 1, Chapter 4, Section 4.5"
REC-BIO-00603,Biology,Class 11,Photosynthesis in Higher Plants,Light Reaction and Photophosphorylation,"Non-cyclic photophosphorylation (Z-scheme) involves Photosystems II and I, water splitting (photolysis), ATP synthesis, and NADPH formation.",process,Note: Calvin cycle (dark reaction) fixes CO2 into glucose using RuBisCO enzyme in C3 plants.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 13, Section 13.6"
REC-MAT-00829,Mathematics,Class 12,Matrices and Determinants,Inverse of a Matrix,Inverse of a square matrix A exists if det(A) != 0 (non-singular) and is calculated by A^(-1) = (1 / det(A)) * adj(A).,formula,Inverse matrix satisfies property A * A^-1 = A^-1 * A = I. (refer to diagram for full details),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Mathematics Part 1, Chapter 4, Section 4.5"
REC-CHE-00371,Chemistry,Class 12,Electrochemistry,Nernst Equation,Nernst equation for electrode potential E = E_0 - (RT / nF) * ln(Q) where Q is reaction quotient.,formula,Note: Galvanic cells convert chemical energy into electrical energy.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 3, Section 3.3"
REC-MAT-00763,Mathematics,Class 12,Integrals,Integration by Parts,Integration by parts formula is int(u * dv) = u * v - int(v * du) with ILATE rule for selecting first function u.,formula,"Note: Integration by parts formula: int(u dv) = u*v - int(v du). ILATE rule determines priority for u: Inverse trig, Logarithmic, Algebraic, Trigonometric, Exponential. [Ref: NCERT Chapter notes]",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 7, Section 7.5"
REC-GEO-01199,Geography,Class 11,Atmosphere and Climate,Atmospheric Pressure Belts and Planetary Winds,"Global atmospheric circulation features Equatorial Low (Doldrums), Subtropical Highs (Horse Latitudes), Subpolar Lows, and Polar Highs driving Trade Winds, Westerlies, and Easterlies.",core_concept,"Planetary wind system: Trade winds, Westerlies, and Polar Easterlies driven by pressure gradient force and Coriol= effect.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 10, Section 10.4"
REC-CHE-00349,Chemistry,Class 12,Electrochemistry,Nernst Equation,Nernst equation for electrode potential E = E_0 - (RT / nF) * ln(Q) where Q is reaction quotient.,formula,Nernst equation calculates electrode potential at non-standard concentration. (refer to diagram for full details),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 3, Section 3.3"
REC-GEO-01219,Geography,Class 11,Atmosphere and Climate,Atmospheric Pressure Belts and Planetary Winds,"Global atmospheric circulation features Equatorial Low (Doldrums), Subtropical Highs (Horse Latitudes), Subpolar Lows, and Polar Highs driving Trade Winds, Westerlies, and Easterlies.",core_concept,Note: Monsoon winds are seasonal land and sea breeze systems over South Asia.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 10, Section 10.4"
REC-CHE-00374,Chemistry,Class 12,Electrochemistry,Nernst Equation,Nernst equation for electrode potential E = E_0 - (RT / nF) * ln(Q) where Q is reaction quotient.,formula,Exam Revision: Galvanic cells convert chemical energy into electrical energy. (Important for final exam),MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 3, Section 3.3"
REC-PHY-00195,Physics,Class 12,Electromagnetic Induction,Faraday's Law of Induction,Induced electromotive force emf = - d(phi_B) / dt is proportional to negative rate of change of magnetic flux.,formula,Note: Induced voltage = - dPhi / dt. [Ref: NCERT Chapter notes],FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 6, Section 6.3"
REC-BIO-00646,Biology,Class 12,Molecular Basis of Inheritance,DNA Double Helix Structure,"Watson and Crick DNA double helix model features antiparallel polynucleotide chains with complementary base pairing (A=T with 2 H-bonds, G=C with 3 H-bonds).",definition,Exam Revision: Watson and Crick proposed double helical structure of DNA in 1953. (Important for final exam),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 6, Section 6.1"
REC-MAT-00913,Mathematics,Class 12,Probability,Bayes' Theorem,Bayes' theorem calculates conditional probability P(Ai|B) = [P(Ai) * P(B|Ai)] / sum[P(Ak) * P(B|Ak)] for partition events Ai.,formula,Bayes theorem calculates reverse conditional probability given prior probabilities.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 13, Section 13.3"
REC-BIO-00560,Biology,Class 11,Cell: The Unit of Life,Fluid Mosaic Model of Cell Membrane,"Fluid mosaic model describes cell membrane as a phospholipid bilayer with polar hydrophilic heads outside and nonpolar hydrophobic tails inside, with embedded proteins.",definition,Key Point: Cell wall in plants is made of cellulose providing structural rigidity. [Summary],MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 8, Section 8.5.1"
REC-BIO-00706,Biology,Class 12,Principles of Inheritance and Variation,Mendel's Law of Segregation,Mendel's Law of Segregation states that allele pairs separate during gamete formation so each gamete carries only one allele for each gene.,core_concept,- Sex determination in humans depends on XX female and XY male chromosome combinations.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 5, Section 5.2.1"
REC-MAT-00930,Mathematics,Class 12,Probability,Bayes' Theorem,Bayes' theorem calculates conditional probability P(Ai|B) = [P(Ai) * P(B|Ai)] / sum[P(Ak) * P(B|Ak)] for partition events Ai.,formula,- Independent events satisfy P(A and B) = P(A) * P(B).,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 13, Section 13.3"
REC-CHE-00298,Chemistry,Class 12,Chemical Kinetics,Arrhenius Equation,Arrhenius equation k = A * exp(-Ea / (R * T)) describes temperature dependence of reaction rate constant k.,formula,- Reaction rate constant k increases exponentially with absolute temperature T.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 4, Section 4.5"
REC-CHE-00443,Chemistry,Class 12,Haloalkanes and Haloarenes,SN1 vs SN2 Nucleophilic Substitution Mechanism,"SN1 mechanism involves carbocation intermediate with inversion/racemization, while SN2 involves concerted single-step transition state with complete inversion.",process,Note: Nucleophilic substitution replaces halogen atom with nucleophile like OH-.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Chemistry Part 2, Chapter 10, Section 10.7"
REC-GEO-01016,Geography,Class 11,Fundamentals of Physical Geography,Theory of Plate Tectonics,"Theory of plate tectonics explains large-scale movement of Earth's lithospheric plates over convective asthenosphere forming divergent, convergent, and transform boundaries.",core_concept,Key Point: Plate tectonics explains continental drift and mountain formation. [Summary],PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 4, Section 4.4"
REC-MAT-00803,Mathematics,Class 12,Integrals,Integration by Parts,Integration by parts formula is int(u * dv) = u * v - int(v * du) with ILATE rule for selecting first function u.,formula,Note: Derivative of sin(x) is cos(x) and integral of cos(x) is sin(x) + C.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 7, Section 7.5"
REC-CHE-00297,Chemistry,Class 12,Chemical Kinetics,Arrhenius Equation,Arrhenius equation k = A * exp(-Ea / (R * T)) describes temperature dependence of reaction rate constant k.,formula,Reaction rate constant k increases exponentially with absolute temperature T.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 4, Section 4.5"
REC-PHY-00089,Physics,Class 12,Electrostatic Potential and Capacitance,Energy Stored in a Capacitor,Electrostatic potential energy stored in a charged capacitor is U = (1/2) * C * V^2 = Q^2 / (2C).,formula,Resistance dissipates energy as heat according to Joule's law H = I^2 R t.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.10"
REC-CHE-00378,Chemistry,Class 11,Equilibrium,Le Chatelier's Principle,"Le Chatelier's principle states that if a dynamic equilibrium is disturbed by changing concentration, pressure, or temperature, the system shifts to counteract the disturbance.",core_concept,"- Le Chatelier principle: modifying temperature, pressure, or concentration of an equilibrium system shifts position in direction that counteracts the applied change.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Chemistry Part 1, Chapter 7, Section 7.8"
REC-BIO-00567,Biology,Class 11,Cell: The Unit of Life,Fluid Mosaic Model of Cell Membrane,"Fluid mosaic model describes cell membrane as a phospholipid bilayer with polar hydrophilic heads outside and nonpolar hydrophobic tails inside, with embedded proteins.",definition,Mitochondria are double membrane bound organelles responsible for ATP synthes=.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 8, Section 8.5.1"
REC-CHE-00445,Chemistry,Class 12,Haloalkanes and Haloarenes,SN1 vs SN2 Nucleophilic Substitution Mechanism,"SN1 mechanism involves carbocation intermediate with inversion/racemization, while SN2 involves concerted single-step transition state with complete inversion.",process,Nucleophilic substitution replaces halogen atom with nucleophile like OH-. (refer to diagram for full details),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Chemistry Part 2, Chapter 10, Section 10.7"
REC-GEO-01209,Geography,Class 11,Atmosphere and Climate,Atmospheric Pressure Belts and Planetary Winds,"Global atmospheric circulation features Equatorial Low (Doldrums), Subtropical Highs (Horse Latitudes), Subpolar Lows, and Polar Highs driving Trade Winds, Westerlies, and Easterlies.",core_concept,Coriolis force deflects winds to right in northern hemisphere and left in southern hemisphere.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 10, Section 10.4"
REC-CHE-00321,Chemistry,Class 12,Chemical Kinetics,Arrhenius Equation,Arrhenius equation k = A * exp(-Ea / (R * T)) describes temperature dependence of reaction rate constant k.,formula,Catalysts lower activation energy without being consumed.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 4, Section 4.5"
REC-PHY-00075,Physics,Class 12,Electrostatic Potential and Capacitance,Energy Stored in a Capacitor,Electrostatic potential energy stored in a charged capacitor is U = (1/2) * C * V^2 = Q^2 / (2C).,formula,Note: Energy stored U depends on capacitance C.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.10"
REC-CHE-00457,Chemistry,Class 12,Haloalkanes and Haloarenes,SN1 vs SN2 Nucleophilic Substitution Mechanism,"SN1 mechanism involves carbocation intermediate with inversion/racemization, while SN2 involves concerted single-step transition state with complete inversion.",process,Electrophilic aromatic substitution occurs in benzene rings using Lewis acid catalysts.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Chemistry Part 2, Chapter 10, Section 10.7"
REC-MAT-00969,Mathematics,Class 10,Quadratic Equations,Quadratic Formula and Discriminant,Quadratic formula x = [-b +- sqrt(b^2 - 4ac)] / (2a) solves ax^2 + bx + c = 0 with discriminant D = b^2 - 4ac determining root nature.,formula,Sum of roots is -b/a and product of roots is c/a.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 10 Mathematics, Chapter 4, Section 4.4"
